Order_ID,Customer_ID,Customer_Name,Product_Name,Category,Sub_Category,Region,State,City,Order_Date,Quantity,Sales,Profit,Discount
ORD6329,CUST9378,Gary Morris,Keyboard,Technology,Keyboard,East,Louisiana,Reidmouth,2026-04-22,1,2252.41,304.57,0.38
ORD6330,CUST3825,Michelle Murray,Printer Paper,Office Supplies,Printer Paper,West,Vermont,South Larrymouth,2025-11-01,2,4694.42,324.78,0.06
ORD6331,CUST1793,Patricia Wood,Printer Paper,Office Supplies,Printer Paper,South,Washington,North Amystad,2024-12-31,2,2439.58,461.58,0.5
ORD6332,CUST9034,Dawn Webster,Laptop,Technology,Laptop,South,Arkansas,Bradyberg,2026-03-06,6,2777.24,544.14,0.23
ORD6333,CUST9135,Margaret Richardson,Laptop,Technology,Laptop,East,Nevada,Port Ann,2026-03-30,6,3642.85,296.32,0.05
ORD6334,CUST5834,Daniel Allen DVM,Notebook,Office Supplies,Notebook,East,Maryland,East Danielle,2024-03-08,8,3131.87,357.96,0.49
ORD6335,CUST3916,Alexandria Powers,Desk,Furniture,Desk,South,Hawaii,West Ashley,2025-07-23,1,941.23,261.04,0.06
ORD6336,CUST3134,Mr. Matthew Cook,Laptop,Technology,Laptop,South,Rhode Island,Torresmouth,2024-01-17,5,1086.73,254.05,0.29
ORD6337,CUST5927,Teresa Phillips,Pen,Office Supplies,Pen,South,New Jersey,East Janetland,2024-06-29,5,519.51,55.33,0.17
ORD6338,CUST8912,Nicholas Velazquez,Notebook,Office Supplies,Notebook,North,California,East Loribury,2025-04-12,4,2790.7,570.45,0.27
ORD6339,CUST3768,Chad Rodriguez,Desk,Furniture,Desk,East,Texas,Scottview,2024-05-15,1,3675.05,322.12,0.05
ORD6340,CUST8342,Jill Hayes,Laptop,Technology,Laptop,South,Alabama,Davidshire,2025-03-20,6,3943.55,482.85,0.47
ORD6341,CUST2901,Catherine Howard,Monitor,Technology,Monitor,North,Virginia,Wendyberg,2024-08-04,8,1874.73,344.81,0.37
ORD6342,CUST2460,Christopher Johnson,Folder,Office Supplies,Folder,North,Indiana,Watsonville,2024-07-30,3,3791.72,1070.5,0.01
ORD6343,CUST8857,Derek Bentley,Mouse,Technology,Mouse,North,New York,Lake Amandaview,2026-03-18,8,2595.49,385.9,0.2
ORD6344,CUST4000,James Nunez,Notebook,Office Supplies,Notebook,West,Rhode Island,Michaelberg,2024-06-16,8,398.49,44.5,0.36
ORD6345,CUST3612,Jeremy Brown,Monitor,Technology,Monitor,South,Vermont,East Caleb,2025-01-03,5,1686.61,499.13,0.42
ORD6346,CUST6147,Charles Becker,Monitor,Technology,Monitor,North,Massachusetts,South Ricardotown,2024-04-21,4,3345.68,934.2,0.25
ORD6347,CUST5158,Michelle Murray,Chair,Furniture,Chair,South,Alabama,Robertbury,2026-02-16,7,1107.38,165.03,0.46
ORD6348,CUST3699,Mckenzie Clark,Printer Paper,Office Supplies,Printer Paper,North,Ohio,South Dianafurt,2025-01-22,5,3771.7,709.01,0.01
ORD6349,CUST2364,Chad Whitney,Laptop,Technology,Laptop,South,Arkansas,Michaelville,2026-01-15,4,2606.01,661.01,0.4
ORD6350,CUST3717,Timothy Cervantes,Chair,Furniture,Chair,West,Montana,Lake Loriport,2025-11-28,5,1202.37,205.71,0.21
ORD6351,CUST7666,Bethany Chapman,Laptop,Technology,Laptop,West,Montana,Hernandezchester,2024-08-26,2,4707.57,360.81,0.2
ORD6352,CUST8948,Anthony Thomas,Notebook,Office Supplies,Notebook,North,Missouri,East Saraberg,2025-06-04,7,1977.58,564.0,0.48
ORD6353,CUST8696,Carrie Johnson,Pen,Office Supplies,Pen,West,Vermont,Gilbertville,2024-12-20,5,114.03,33.73,0.26
ORD6354,CUST6643,Danielle Shaw,Folder,Office Supplies,Folder,North,West Virginia,South Elizabethhaven,2025-04-20,1,3040.68,437.49,0.16
ORD6355,CUST5850,Evelyn Rogers,Printer Paper,Office Supplies,Printer Paper,South,Oregon,Amberside,2025-02-20,5,1709.35,227.68,0.2
ORD6356,CUST1503,Allison Blake,Monitor,Technology,Monitor,East,Mississippi,Angelaview,2023-08-15,8,1994.08,316.45,0.25
ORD6357,CUST4053,Connor Diaz,Notebook,Office Supplies,Notebook,South,Massachusetts,West Teresastad,2024-04-23,1,1767.82,391.81,0.23
ORD6358,CUST3113,William Cohen,Folder,Office Supplies,Folder,North,South Dakota,Allenstad,2025-09-11,1,3363.27,757.63,0.23
ORD6359,CUST3903,Stephen Miles,Laptop,Technology,Laptop,West,North Carolina,Jordanstad,2023-10-25,10,997.15,103.46,0.43
ORD6360,CUST5082,Donna Long,Sofa,Furniture,Sofa,North,Alaska,Atkinsonland,2024-10-10,9,2294.65,138.08,0.16
ORD6361,CUST3874,Joseph Nichols,Table,Furniture,Table,South,Utah,Michellemouth,2024-08-06,6,2953.68,451.08,0.47
ORD6362,CUST3561,Matthew Thomas,Desk,Furniture,Desk,South,Washington,Paulland,2023-09-22,5,2620.87,316.35,0.15
ORD6363,CUST1607,Jeffrey Smith III,Keyboard,Technology,Keyboard,East,Louisiana,West Daniel,2024-12-07,5,2499.77,273.65,0.1
ORD6364,CUST6172,Sharon Espinoza,Notebook,Office Supplies,Notebook,North,New Jersey,Churchburgh,2024-04-12,3,2480.23,561.74,0.33
ORD6365,CUST7287,Megan Avila,Desk,Furniture,Desk,South,Michigan,New Megan,2024-04-16,10,4377.35,1158.49,0.39
ORD6366,CUST2595,Julie Cook,Keyboard,Technology,Keyboard,North,Indiana,West Robert,2024-05-24,10,1444.14,131.43,0.32
ORD6367,CUST3657,Jeremy Smith,Keyboard,Technology,Keyboard,South,Hawaii,Calhounhaven,2024-05-30,5,1144.45,174.86,0.47
ORD6368,CUST8849,William Miller,Desk,Furniture,Desk,East,North Dakota,Davisstad,2025-05-11,7,2077.47,274.35,0.23
ORD6369,CUST4697,Alexis Heath,Pen,Office Supplies,Pen,South,North Carolina,Cindyland,2023-12-30,9,2173.83,209.21,0.36
ORD6370,CUST6602,Anthony Wilson,Notebook,Office Supplies,Notebook,North,Nebraska,North Katietown,2025-12-13,6,1119.07,192.3,0.24
ORD6371,CUST6957,Aaron Holden,Printer Paper,Office Supplies,Printer Paper,South,Connecticut,Campbellport,2025-05-23,10,133.06,37.62,0.01
ORD6372,CUST7876,Edward Nichols,Table,Furniture,Table,West,Idaho,South Tammy,2024-05-03,10,3670.23,1071.41,0.32
ORD6373,CUST1629,Michelle Andrade,Printer Paper,Office Supplies,Printer Paper,North,Maine,Merrittburgh,2024-12-06,6,3942.09,934.86,0.06
ORD6374,CUST6795,Richard Chase,Printer Paper,Office Supplies,Printer Paper,East,Maine,Brownborough,2024-07-02,10,2782.93,358.09,0.04
ORD6375,CUST3596,Nicholas Davis,Keyboard,Technology,Keyboard,West,Indiana,Wilsonport,2025-12-14,5,2697.84,556.57,0.19
ORD6376,CUST8910,Andrew Weber,Printer Paper,Office Supplies,Printer Paper,South,Alaska,North Kerri,2024-12-05,5,3830.08,851.39,0.18
ORD6377,CUST6130,Patricia Thomas,Sofa,Furniture,Sofa,East,Georgia,South Christopher,2025-12-29,8,4210.69,947.44,0.0
ORD6378,CUST2075,Annette Davis,Laptop,Technology,Laptop,South,Wisconsin,Lewistown,2025-08-04,4,1102.57,217.66,0.33
ORD6379,CUST3722,Joseph Proctor,Monitor,Technology,Monitor,North,Nebraska,Jamesburgh,2025-10-24,4,1424.62,185.61,0.3
ORD6380,CUST2245,Andrew Pierce,Notebook,Office Supplies,Notebook,South,Montana,West Darryl,2023-12-10,3,1604.18,416.31,0.37
ORD6381,CUST1417,Sean Heath,Folder,Office Supplies,Folder,North,Minnesota,Cookberg,2024-08-15,9,4394.88,645.85,0.3
ORD6382,CUST2502,Samuel Luna,Sofa,Furniture,Sofa,North,Michigan,Mcfarlandton,2025-06-21,1,792.01,116.71,0.3
ORD6383,CUST3083,Melissa Middleton,Printer Paper,Office Supplies,Printer Paper,East,Vermont,Chadtown,2026-05-24,2,2994.33,840.4,0.14
ORD6384,CUST6688,Rita Herman,Pen,Office Supplies,Pen,South,Oklahoma,East Richardburgh,2024-09-23,10,803.36,80.85,0.12
ORD6385,CUST5616,Kimberly Hughes,Keyboard,Technology,Keyboard,East,Iowa,Port Philipfurt,2025-06-18,1,1959.47,178.88,0.3
ORD6386,CUST7121,Cory Kelly,Notebook,Office Supplies,Notebook,South,Washington,Hardingberg,2025-03-16,2,2621.64,325.21,0.12
ORD6387,CUST7837,Kristen Rocha,Keyboard,Technology,Keyboard,South,Maine,South Marissaville,2023-07-27,2,958.06,256.27,0.32
ORD6388,CUST7710,Desiree Davis,Monitor,Technology,Monitor,North,New Mexico,Hammondfurt,2026-03-01,4,1613.33,228.66,0.47
ORD6389,CUST3668,Jonathan Hernandez,Keyboard,Technology,Keyboard,East,Kentucky,Smithside,2025-12-16,3,4762.42,325.41,0.27
ORD6390,CUST9255,Marissa Kim,Desk,Furniture,Desk,East,New Jersey,Reneeshire,2023-09-12,3,3859.2,654.33,0.46
ORD6391,CUST4418,Jonathan Taylor,Chair,Furniture,Chair,West,California,Port Jamesfort,2024-03-03,10,2131.91,273.27,0.13
ORD6392,CUST9606,Wesley Tucker,Sofa,Furniture,Sofa,West,Rhode Island,Lake Ann,2025-12-29,5,139.65,8.4,0.48
ORD6393,CUST6459,Christopher Duncan,Pen,Office Supplies,Pen,East,Idaho,Port Wesley,2024-01-16,4,1491.71,230.29,0.44
ORD6394,CUST8020,Kathryn Greene,Desk,Furniture,Desk,East,Massachusetts,Davidtown,2025-06-27,6,4801.41,678.04,0.36
ORD6395,CUST5935,Teresa Goodwin,Monitor,Technology,Monitor,East,Idaho,Mejiaside,2026-06-05,8,1574.42,176.33,0.33
ORD6396,CUST5001,Robert Wells,Pen,Office Supplies,Pen,West,Utah,Port Christinestad,2024-08-08,2,4392.2,1237.44,0.01
ORD6397,CUST7145,Wendy Barton,Chair,Furniture,Chair,South,Minnesota,Port Stephen,2025-06-30,1,1879.23,499.43,0.27
ORD6398,CUST3612,Allison Green,Laptop,Technology,Laptop,North,Rhode Island,North Lisafort,2026-04-25,10,3372.66,315.3,0.49
ORD6399,CUST9564,Brandon Daniels,Monitor,Technology,Monitor,South,Colorado,Fletchermouth,2025-10-09,5,1658.23,378.4,0.39
ORD6400,CUST4289,Theodore Bennett,Pen,Office Supplies,Pen,North,Delaware,Tamaramouth,2025-01-11,5,2096.01,477.17,0.4
ORD6401,CUST4597,Pamela Andrews,Pen,Office Supplies,Pen,West,New York,Ballland,2025-09-05,8,4090.24,238.73,0.37
ORD6402,CUST4918,Lori Jackson,Sofa,Furniture,Sofa,West,Virginia,Ryanmouth,2024-12-13,6,2627.66,452.43,0.28
ORD6403,CUST4301,Ariel Wells,Folder,Office Supplies,Folder,South,Montana,Anneview,2026-04-22,6,933.0,78.99,0.3
ORD6404,CUST3299,Travis Mcneil,Mouse,Technology,Mouse,North,Virginia,Victoriaside,2025-06-16,8,3625.14,693.83,0.38
ORD6405,CUST3657,Jacob Mills,Notebook,Office Supplies,Notebook,North,Washington,Rebekahbury,2023-10-05,3,3084.93,915.54,0.46
ORD6406,CUST7955,James Parker,Table,Furniture,Table,South,North Carolina,Brownstad,2026-04-30,7,2570.49,515.1,0.12
ORD6407,CUST5938,Richard Long,Mouse,Technology,Mouse,South,Alabama,Taylorfort,2025-05-14,5,679.6,73.51,0.24
ORD6408,CUST6114,Michelle Hopkins,Mouse,Technology,Mouse,South,Rhode Island,Lake Saraside,2025-07-03,4,4238.24,1096.16,0.29
ORD6409,CUST1340,Caroline Deleon,Folder,Office Supplies,Folder,North,California,Raymondburgh,2025-04-10,5,1905.4,433.26,0.33
ORD6410,CUST2320,Randy Carter,Folder,Office Supplies,Folder,North,New York,Lisastad,2023-08-08,1,4900.68,1366.59,0.36
ORD6411,CUST2455,Melissa Davis,Desk,Furniture,Desk,West,North Dakota,New Nicholaston,2025-03-13,6,1265.13,116.5,0.42
ORD6412,CUST7699,Thomas Simmons,Notebook,Office Supplies,Notebook,East,Hawaii,Johnsonview,2026-04-25,4,3899.87,710.71,0.15
ORD6413,CUST2912,Jenna Steele,Sofa,Furniture,Sofa,East,Minnesota,South Jeffreyburgh,2025-12-19,5,4500.72,1267.56,0.16
ORD6414,CUST9965,Jennifer Moyer,Keyboard,Technology,Keyboard,West,Illinois,Joseport,2026-03-16,3,1313.49,210.03,0.07
ORD6415,CUST5219,Kristen Sanchez,Keyboard,Technology,Keyboard,North,North Dakota,Smithland,2023-08-25,4,1652.38,251.75,0.02
ORD6416,CUST4101,Mark Wagner,Laptop,Technology,Laptop,North,Wisconsin,North Mary,2023-11-07,2,1382.11,273.54,0.4
ORD6417,CUST4716,Elizabeth Hicks,Table,Furniture,Table,East,Alaska,East Henryland,2024-11-21,9,1441.52,228.0,0.46
ORD6418,CUST9686,Keith Miller,Chair,Furniture,Chair,West,Connecticut,New Kelly,2024-01-23,8,2551.25,737.14,0.23
ORD6419,CUST6606,Heather Gray,Pen,Office Supplies,Pen,North,Colorado,North Julieville,2026-06-05,6,3485.85,621.67,0.32
ORD6420,CUST3386,Brittney Leblanc,Desk,Furniture,Desk,South,Alaska,Sarafurt,2023-07-03,9,1675.16,323.29,0.22
ORD6421,CUST9377,Melissa Miller,Monitor,Technology,Monitor,North,California,West Mckenzieton,2024-08-13,7,319.38,77.59,0.48
ORD6422,CUST7136,Andrea Lee,Folder,Office Supplies,Folder,South,Oregon,Bakerton,2025-04-03,5,3661.62,455.94,0.08
ORD6423,CUST5896,Amy Rowland,Pen,Office Supplies,Pen,North,Michigan,Amberside,2024-12-11,8,2203.85,143.15,0.13
ORD6424,CUST6048,Jerry Sanders,Laptop,Technology,Laptop,West,Montana,Port Jeffreyport,2026-04-19,5,1729.64,287.73,0.18
ORD6425,CUST2218,Karen Murray,Keyboard,Technology,Keyboard,North,South Dakota,Lyonsmouth,2023-12-02,10,3197.02,504.82,0.16
ORD6426,CUST5723,Zachary Smith,Pen,Office Supplies,Pen,North,Indiana,Torresville,2026-06-03,2,613.2,131.66,0.36
ORD6427,CUST6786,Mark Anderson,Notebook,Office Supplies,Notebook,West,California,Martinezbury,2025-07-13,7,310.08,32.43,0.31
ORD6428,CUST4209,Kayla Jones,Notebook,Office Supplies,Notebook,West,Maryland,South Jennifer,2026-04-27,8,1525.26,422.36,0.03
ORD6429,CUST4894,Susan Jones,Table,Furniture,Table,North,New Jersey,Grimesfurt,2023-07-05,1,3886.87,704.56,0.04
ORD6430,CUST8775,David Bennett,Notebook,Office Supplies,Notebook,West,New Mexico,Johnchester,2025-08-12,1,3581.27,446.85,0.09
ORD6431,CUST1825,Cheryl Ramos,Chair,Furniture,Chair,East,Maine,Wardhaven,2024-09-26,2,108.89,9.04,0.27
ORD6432,CUST4803,Cheryl Franklin,Desk,Furniture,Desk,West,Wyoming,South Christina,2023-07-24,5,2954.43,598.63,0.43
ORD6433,CUST6942,Theresa Harris,Table,Furniture,Table,West,Washington,New Natalie,2025-11-06,6,3961.05,912.14,0.41
ORD6434,CUST1976,Cindy Mcintosh,Folder,Office Supplies,Folder,East,Nevada,Davismouth,2025-10-03,6,4353.05,396.45,0.21
ORD6435,CUST2487,Courtney Hale,Table,Furniture,Table,North,New York,Mistystad,2026-04-25,1,2714.74,146.88,0.2
ORD6436,CUST9361,Jason Young,Folder,Office Supplies,Folder,South,Wyoming,West Yvonne,2025-07-22,1,1198.36,126.75,0.36
ORD6437,CUST3229,Dale Leach,Pen,Office Supplies,Pen,South,Massachusetts,Stokeston,2026-01-27,3,4172.67,941.82,0.19
ORD6438,CUST8645,Ryan Hancock,Mouse,Technology,Mouse,West,Pennsylvania,Debramouth,2025-12-22,6,4307.5,263.14,0.15
ORD6439,CUST9234,Wanda Clark,Folder,Office Supplies,Folder,North,Massachusetts,Sarahfurt,2025-06-06,10,2092.68,190.67,0.38
ORD6440,CUST3994,Jorge Bryant,Sofa,Furniture,Sofa,North,North Carolina,East Anne,2025-05-05,5,1612.99,251.42,0.37
ORD6441,CUST7606,Jacob Ho,Keyboard,Technology,Keyboard,East,Pennsylvania,Warrenbury,2025-04-21,9,2085.4,137.62,0.13
ORD6442,CUST1881,Sierra Torres DVM,Table,Furniture,Table,South,Hawaii,New Veronicaton,2026-01-25,7,4398.51,970.22,0.22
ORD6443,CUST1592,Bill Vance,Folder,Office Supplies,Folder,South,Idaho,Martinfurt,2025-06-16,8,2111.67,160.91,0.31
ORD6444,CUST5571,Angela Berger,Keyboard,Technology,Keyboard,East,Arizona,East Erica,2025-01-06,9,2999.86,581.08,0.28
ORD6445,CUST4844,William Jackson,Pen,Office Supplies,Pen,West,Vermont,East Markfort,2023-09-22,8,4872.83,563.6,0.08
ORD6446,CUST7288,Steve Cunningham,Laptop,Technology,Laptop,South,Colorado,Jamestown,2023-06-29,6,4453.64,978.31,0.47
ORD6447,CUST8471,Katherine Wilson,Monitor,Technology,Monitor,East,Michigan,West Victoria,2026-04-12,3,3491.48,780.19,0.32
ORD6448,CUST4450,Heidi Thompson PhD,Keyboard,Technology,Keyboard,North,Maine,Gregorymouth,2025-09-12,3,2059.34,149.27,0.12
ORD6449,CUST1238,Jasmine Ruiz,Mouse,Technology,Mouse,East,Georgia,Conniemouth,2025-01-03,8,1502.35,181.16,0.4
ORD6450,CUST5713,Cynthia Ellis,Table,Furniture,Table,East,Washington,Port Josemouth,2024-05-27,5,4010.73,1139.87,0.5
ORD6451,CUST6606,Mindy King,Sofa,Furniture,Sofa,East,Indiana,Vaughnstad,2025-08-11,7,427.53,113.72,0.11
ORD6452,CUST9936,Julie Pacheco,Keyboard,Technology,Keyboard,South,Iowa,Bryanfort,2024-06-08,3,1209.45,147.21,0.48
ORD6453,CUST3265,Sarah Richards,Table,Furniture,Table,South,Massachusetts,Huangfort,2024-05-17,3,4909.2,430.53,0.32
ORD6454,CUST2434,Jack Gardner,Monitor,Technology,Monitor,South,Pennsylvania,Waltonfurt,2023-08-14,8,1066.09,314.94,0.2
ORD6455,CUST3480,William Rose,Pen,Office Supplies,Pen,West,Idaho,Kimberlyhaven,2024-05-18,8,451.08,114.09,0.08
ORD6456,CUST2092,Michelle Roberts,Monitor,Technology,Monitor,North,West Virginia,New Bailey,2025-12-22,4,3764.71,891.99,0.08
ORD6457,CUST7723,Christine Reyes,Printer Paper,Office Supplies,Printer Paper,East,Maine,South Michael,2025-10-26,10,189.53,25.39,0.03
ORD6458,CUST4505,Amy Leon MD,Desk,Furniture,Desk,South,Ohio,Simmonsburgh,2026-02-16,1,3815.24,590.91,0.03
ORD6459,CUST6906,Samuel Hall,Desk,Furniture,Desk,North,New Mexico,Horneshire,2025-06-13,1,3105.9,231.18,0.5
ORD6460,CUST8656,Stephen Cox,Chair,Furniture,Chair,North,Vermont,North Troyfort,2025-07-12,10,463.32,44.43,0.11
ORD6461,CUST5220,Lauren Leonard,Desk,Furniture,Desk,West,South Carolina,South Monicaport,2024-07-30,9,4037.42,263.86,0.05
ORD6462,CUST3293,Jeffrey Collins,Folder,Office Supplies,Folder,East,Montana,Port Benjaminville,2024-11-11,3,2951.05,406.82,0.09
ORD6463,CUST2699,James Vasquez,Pen,Office Supplies,Pen,North,Georgia,East Brandon,2025-11-07,2,3188.44,504.32,0.1
ORD6464,CUST6111,Miss Amanda Price MD,Table,Furniture,Table,South,Alabama,West Betty,2025-01-19,1,1831.32,451.02,0.3
ORD6465,CUST4414,Courtney Greene,Chair,Furniture,Chair,West,Oklahoma,Rayville,2024-01-08,3,2088.94,348.58,0.01
ORD6466,CUST9416,Jose Reynolds,Keyboard,Technology,Keyboard,South,Washington,Andersonview,2026-06-10,4,3036.93,681.62,0.41
ORD6467,CUST1890,Kyle Farrell,Folder,Office Supplies,Folder,North,Delaware,Lake Christinafort,2026-01-03,2,569.42,58.67,0.28
ORD6468,CUST7741,Justin Bauer,Folder,Office Supplies,Folder,North,Tennessee,Donaldburgh,2024-08-15,5,4384.92,476.44,0.18
ORD6469,CUST8862,Sierra White,Folder,Office Supplies,Folder,South,Wyoming,South Josephton,2026-01-04,10,1742.4,216.52,0.15
ORD6470,CUST2573,Erin Russell,Laptop,Technology,Laptop,East,Oklahoma,Caseyberg,2026-04-25,5,3983.74,1100.67,0.42
ORD6471,CUST3174,Michelle Robbins,Notebook,Office Supplies,Notebook,North,Indiana,Lake Timothy,2025-02-11,7,4982.02,1213.16,0.32
ORD6472,CUST2183,Christina Cummings,Laptop,Technology,Laptop,West,Illinois,Lake Erica,2024-12-06,9,3531.79,433.68,0.09
ORD6473,CUST5743,Brian Olsen,Keyboard,Technology,Keyboard,South,Washington,South Annaport,2024-06-24,9,4357.87,1148.07,0.27
ORD6474,CUST7161,Brian Montes,Notebook,Office Supplies,Notebook,West,Maine,West Rachel,2024-07-12,8,1191.13,101.32,0.11
ORD6475,CUST4843,Melissa Wilson,Monitor,Technology,Monitor,South,Virginia,Cannonchester,2025-08-10,10,3017.16,558.84,0.43
ORD6476,CUST1520,Jeffrey Rice Jr.,Pen,Office Supplies,Pen,West,New York,Port Carlaborough,2023-07-04,6,4432.45,787.28,0.09
ORD6477,CUST9998,Lori Gill,Chair,Furniture,Chair,East,Maine,Jessicaborough,2025-10-06,10,3037.98,615.81,0.28
ORD6478,CUST2857,Nicole Yang,Laptop,Technology,Laptop,North,Wyoming,Lake Jason,2025-01-13,2,2544.72,327.61,0.14
ORD6479,CUST7786,Cathy Scott,Sofa,Furniture,Sofa,East,Iowa,West Melissashire,2024-01-24,2,4685.42,1018.51,0.45
ORD6480,CUST5477,Mark Mcguire,Mouse,Technology,Mouse,North,Pennsylvania,East Martha,2024-07-07,9,2135.42,466.14,0.26
ORD6481,CUST7804,Ana Leon,Monitor,Technology,Monitor,West,Colorado,West Jacob,2023-10-06,5,3903.19,242.54,0.33
ORD6482,CUST3739,Margaret Carter,Folder,Office Supplies,Folder,West,Maine,East Gabriellafurt,2023-09-12,8,4670.13,1383.04,0.36
ORD6483,CUST7694,James Park,Chair,Furniture,Chair,East,Wisconsin,Anthonyhaven,2026-04-10,10,2911.35,156.54,0.01
ORD6484,CUST5455,Kayla Acosta,Keyboard,Technology,Keyboard,North,Georgia,Burchmouth,2023-10-13,6,2345.34,565.05,0.41
ORD6485,CUST5968,Rebecca Wells,Mouse,Technology,Mouse,East,Massachusetts,South Jamesview,2023-10-18,10,2715.77,349.72,0.11
ORD6486,CUST3104,Bryan Lopez,Keyboard,Technology,Keyboard,West,Louisiana,Kimberlyside,2025-12-30,5,4518.83,1315.89,0.22
ORD6487,CUST6800,Katherine Sanders,Mouse,Technology,Mouse,South,Mississippi,West Jessicaburgh,2026-01-13,5,2358.11,465.38,0.26
ORD6488,CUST4822,Anthony Anderson,Printer Paper,Office Supplies,Printer Paper,South,Florida,Andersonchester,2024-09-14,3,2654.74,441.28,0.4
ORD6489,CUST5501,Karen Terry,Printer Paper,Office Supplies,Printer Paper,East,Vermont,Pereztown,2025-02-01,10,603.69,107.49,0.35
ORD6490,CUST3905,Sarah Gonzalez,Table,Furniture,Table,West,Maryland,New Troy,2024-10-16,10,888.14,184.53,0.49
ORD6491,CUST1116,Tom Diaz,Desk,Furniture,Desk,West,New Jersey,Loristad,2025-10-16,3,4828.58,1407.84,0.39
ORD6492,CUST9577,Robert Stanley,Table,Furniture,Table,South,West Virginia,Jasonshire,2024-02-17,4,2674.61,762.72,0.33
ORD6493,CUST4668,Emily Harrison,Folder,Office Supplies,Folder,South,Colorado,Blackstad,2024-03-20,2,3855.41,340.95,0.34
ORD6494,CUST6007,Suzanne Quinn,Notebook,Office Supplies,Notebook,West,Michigan,West Derrickland,2025-03-16,2,2695.54,745.97,0.47
ORD6495,CUST1830,William Brown,Desk,Furniture,Desk,South,North Dakota,West Laurenview,2024-02-04,7,1763.37,471.01,0.3
ORD6496,CUST9544,Rachael Thomas,Keyboard,Technology,Keyboard,North,Maryland,Cainside,2024-09-29,10,1041.25,287.32,0.16
ORD6497,CUST5923,Eric Davis,Mouse,Technology,Mouse,West,Wyoming,Port Tyler,2026-03-21,10,666.33,77.66,0.35
ORD6498,CUST6459,Tammy Hughes,Pen,Office Supplies,Pen,East,Kentucky,Melaniefurt,2026-05-28,7,1705.51,182.16,0.22
ORD6499,CUST9723,Aaron Mejia,Notebook,Office Supplies,Notebook,East,Virginia,North James,2026-02-10,9,902.85,188.47,0.08
ORD6500,CUST9040,Kayla Adams,Desk,Furniture,Desk,East,New Jersey,Dianashire,2025-11-06,9,4529.91,558.41,0.13
ORD6501,CUST2609,William Griffin,Monitor,Technology,Monitor,South,Oregon,Smithbury,2024-10-23,10,3341.33,653.72,0.13
ORD6502,CUST8297,Arthur Lucas,Keyboard,Technology,Keyboard,South,New York,Lake David,2025-09-26,1,2287.96,589.57,0.4
ORD6503,CUST8039,Bradley Santiago,Pen,Office Supplies,Pen,South,Louisiana,Jonathanmouth,2023-09-24,9,1126.01,81.14,0.26
ORD6504,CUST1951,Alyssa Thompson,Keyboard,Technology,Keyboard,North,Tennessee,South Daniel,2025-09-25,2,4332.12,788.63,0.47
ORD6505,CUST8175,Joseph Schroeder,Laptop,Technology,Laptop,North,Vermont,East Maurice,2025-07-27,6,4165.13,875.2,0.29
ORD6506,CUST2567,Carrie Martinez,Desk,Furniture,Desk,North,New York,Port Brandon,2025-01-14,4,376.28,22.95,0.27
ORD6507,CUST3647,Kelly Williams,Printer Paper,Office Supplies,Printer Paper,West,Indiana,South Jill,2023-08-05,4,494.62,44.68,0.29
ORD6508,CUST4169,Thomas Chen,Chair,Furniture,Chair,East,Ohio,Anthonyton,2025-02-02,4,4306.94,517.75,0.25
ORD6509,CUST5047,Courtney Cole,Mouse,Technology,Mouse,South,New Mexico,Shawnmouth,2023-11-11,9,1739.72,232.08,0.3
ORD6510,CUST7534,Craig Swanson Jr.,Laptop,Technology,Laptop,West,Nevada,East Christopher,2024-10-20,5,3151.56,391.32,0.18
